OpenTime,hour,minute,day,month,year,open,high,low,close,volume
2023-08-11 19:00:00,19,0,11,8,2023,239.75,240.26,239.33,240.22,31081.05
2023-08-11 20:00:00,20,0,11,8,2023,240.22,240.56,239.78,240.13,21294.54
2023-08-11 21:00:00,21,0,11,8,2023,240.12,240.28,239.81,239.97,13589.2
2023-08-11 22:00:00,22,0,11,8,2023,239.97,240.3,239.58,240.2,25277.13
2023-08-11 23:00:00,23,0,11,8,2023,240.2,240.39,240.0,240.06,13527.59
2023-08-12 00:00:00,0,0,12,8,2023,240.07,240.07,239.61,239.81,11449.96
2023-08-12 01:00:00,1,0,12,8,2023,239.81,240.24,239.67,240.19,9976.25
2023-08-12 02:00:00,2,0,12,8,2023,240.19,240.55,240.18,240.4,13557.14
2023-08-12 03:00:00,3,0,12,8,2023,240.4,240.41,240.01,240.19,14347.11
2023-08-12 04:00:00,4,0,12,8,2023,240.2,240.68,240.16,240.56,18667.55
2023-08-12 05:00:00,5,0,12,8,2023,240.55,240.74,240.46,240.68,12112.73
2023-08-12 06:00:00,6,0,12,8,2023,240.68,241.23,240.12,240.65,30694.05
2023-08-12 07:00:00,7,0,12,8,2023,240.66,240.82,240.37,240.59,14262.78
2023-08-12 08:00:00,8,0,12,8,2023,240.59,241.02,240.5,240.51,14490.16
2023-08-12 09:00:00,9,0,12,8,2023,240.51,240.78,240.51,240.66,12456.53
2023-08-12 10:00:00,10,0,12,8,2023,240.67,240.75,240.34,240.48,11155.71
2023-08-12 11:00:00,11,0,12,8,2023,240.49,240.8,240.39,240.63,12660.23
2023-08-12 12:00:00,12,0,12,8,2023,240.63,240.74,240.42,240.46,10738.3
2023-08-12 13:00:00,13,0,12,8,2023,240.45,240.72,240.23,240.55,12605.78
2023-08-12 14:00:00,14,0,12,8,2023,240.54,240.59,240.23,240.3,7215.14
2023-08-12 15:00:00,15,0,12,8,2023,240.3,240.62,240.2,240.41,7824.27
2023-08-12 16:00:00,16,0,12,8,2023,240.42,240.42,239.71,240.15,14154.23
2023-08-12 17:00:00,17,0,12,8,2023,240.16,240.56,240.15,240.4,9192.14
2023-08-12 18:00:00,18,0,12,8,2023,240.39,240.54,240.04,240.18,7851.88
2023-08-12 19:00:00,19,0,12,8,2023,240.17,240.47,239.9,240.44,13206.97
2023-08-12 20:00:00,20,0,12,8,2023,240.44,240.48,239.87,240.27,10476.75
