OpenTime,hour,minute,day,month,year,open,high,low,close,volume
2023-08-11 00:00:00,0,0,11,8,2023,1851.43,1853.78,1851.0,1853.64,24129.648
2023-08-11 01:00:00,1,0,11,8,2023,1853.65,1854.07,1850.36,1850.36,25040.13
2023-08-11 02:00:00,2,0,11,8,2023,1850.37,1850.37,1841.7,1843.42,70198.865
2023-08-11 03:00:00,3,0,11,8,2023,1843.42,1846.97,1842.59,1845.99,53222.092
2023-08-11 04:00:00,4,0,11,8,2023,1845.99,1847.76,1845.66,1847.22,23831.493
2023-08-11 05:00:00,5,0,11,8,2023,1847.21,1849.31,1846.25,1849.31,22083.649
2023-08-11 06:00:00,6,0,11,8,2023,1849.3,1850.25,1847.65,1849.64,22568.382
2023-08-11 07:00:00,7,0,11,8,2023,1849.64,1850.28,1848.21,1848.22,24766.516
2023-08-11 08:00:00,8,0,11,8,2023,1848.22,1850.86,1847.68,1847.94,26405.701
2023-08-11 09:00:00,9,0,11,8,2023,1847.93,1847.94,1845.6,1846.49,23774.264
2023-08-11 10:00:00,10,0,11,8,2023,1846.49,1848.99,1844.8,1847.47,34169.489
2023-08-11 11:00:00,11,0,11,8,2023,1847.47,1851.0,1847.46,1850.68,31406.437
2023-08-11 12:00:00,12,0,11,8,2023,1850.69,1852.0,1848.0,1848.71,53616.51
2023-08-11 13:00:00,13,0,11,8,2023,1848.7,1852.0,1846.8,1852.0,57511.326
2023-08-11 14:00:00,14,0,11,8,2023,1852.0,1857.99,1850.95,1852.74,148140.029
2023-08-11 15:00:00,15,0,11,8,2023,1852.74,1854.4,1842.68,1845.03,128990.579
2023-08-11 16:00:00,16,0,11,8,2023,1845.03,1848.0,1834.52,1843.29,122842.794
2023-08-11 17:00:00,17,0,11,8,2023,1843.29,1844.6,1841.0,1842.0,46117.291
2023-08-11 18:00:00,18,0,11,8,2023,1842.0,1844.64,1841.37,1843.94,31505.139
2023-08-11 19:00:00,19,0,11,8,2023,1843.95,1844.61,1841.64,1843.97,24912.983
