OpenTime,hour,minute,day,month,year,open,high,low,close,volume
2023-08-11 19:00:00,19,0,11,8,2023,0.00679,0.00681,0.00676,0.00681,38733234.0
2023-08-11 20:00:00,20,0,11,8,2023,0.00681,0.00681,0.00674,0.00675,34874987.0
2023-08-11 21:00:00,21,0,11,8,2023,0.00676,0.00677,0.00674,0.00675,22417959.0
2023-08-11 22:00:00,22,0,11,8,2023,0.00675,0.00675,0.0067,0.00673,25332075.0
2023-08-11 23:00:00,23,0,11,8,2023,0.00673,0.00674,0.00668,0.0067,28628272.0
2023-08-12 00:00:00,0,0,12,8,2023,0.0067,0.00672,0.00669,0.0067,14616051.0
2023-08-12 01:00:00,1,0,12,8,2023,0.00671,0.00672,0.00667,0.0067,29310608.0
2023-08-12 02:00:00,2,0,12,8,2023,0.0067,0.00671,0.00667,0.00668,21131284.0
2023-08-12 03:00:00,3,0,12,8,2023,0.00668,0.00672,0.00668,0.0067,27704103.0
2023-08-12 04:00:00,4,0,12,8,2023,0.0067,0.00675,0.00669,0.00675,16946787.0
2023-08-12 05:00:00,5,0,12,8,2023,0.00675,0.00675,0.00672,0.00674,13985502.0
2023-08-12 06:00:00,6,0,12,8,2023,0.00674,0.00676,0.00673,0.00675,8960891.0
2023-08-12 07:00:00,7,0,12,8,2023,0.00676,0.00677,0.00673,0.00674,20476638.0
2023-08-12 08:00:00,8,0,12,8,2023,0.00674,0.00675,0.0067,0.00672,20037329.0
2023-08-12 09:00:00,9,0,12,8,2023,0.00672,0.00674,0.00669,0.00673,28625926.0
2023-08-12 10:00:00,10,0,12,8,2023,0.00674,0.00674,0.00671,0.00671,10355271.0
2023-08-12 11:00:00,11,0,12,8,2023,0.00671,0.00674,0.00671,0.00673,10428473.0
2023-08-12 12:00:00,12,0,12,8,2023,0.00673,0.00674,0.00671,0.00672,9148088.0
2023-08-12 13:00:00,13,0,12,8,2023,0.00672,0.00672,0.0067,0.00672,6682566.0
2023-08-12 14:00:00,14,0,12,8,2023,0.00671,0.00672,0.00668,0.0067,12074447.0
2023-08-12 15:00:00,15,0,12,8,2023,0.0067,0.00672,0.00667,0.00668,20910491.0
2023-08-12 16:00:00,16,0,12,8,2023,0.00667,0.00672,0.00667,0.00671,16531017.0
2023-08-12 17:00:00,17,0,12,8,2023,0.00671,0.00674,0.0067,0.00671,15581440.0
2023-08-12 18:00:00,18,0,12,8,2023,0.00671,0.00675,0.0067,0.00672,16665854.0
2023-08-12 19:00:00,19,0,12,8,2023,0.00673,0.00675,0.00668,0.00674,25002011.0
2023-08-12 20:00:00,20,0,12,8,2023,0.00674,0.00677,0.0067,0.00676,17481106.0
2023-08-12 21:00:00,21,0,12,8,2023,0.00677,0.00684,0.00676,0.00681,59351003.0
2023-08-12 22:00:00,22,0,12,8,2023,0.00681,0.00683,0.00678,0.0068,31937586.0
2023-08-12 23:00:00,23,0,12,8,2023,0.00679,0.00686,0.00678,0.00685,23242670.0
2023-08-13 00:00:00,0,0,13,8,2023,0.00685,0.00688,0.00681,0.00683,38628316.0
2023-08-13 01:00:00,1,0,13,8,2023,0.00683,0.00685,0.0068,0.00685,23031057.0
2023-08-13 02:00:00,2,0,13,8,2023,0.00685,0.00686,0.00682,0.00685,20384682.0
2023-08-13 03:00:00,3,0,13,8,2023,0.00685,0.00693,0.00683,0.00689,38186564.0
2023-08-13 04:00:00,4,0,13,8,2023,0.00688,0.0069,0.00686,0.00688,16258106.0
2023-08-13 05:00:00,5,0,13,8,2023,0.00688,0.0069,0.00686,0.00689,26143572.0
2023-08-13 06:00:00,6,0,13,8,2023,0.00688,0.0069,0.00682,0.00683,33340735.0
2023-08-13 07:00:00,7,0,13,8,2023,0.00683,0.00688,0.00683,0.00688,22943839.0
2023-08-13 08:00:00,8,0,13,8,2023,0.00687,0.00705,0.00686,0.00701,153322429.0
2023-08-13 09:00:00,9,0,13,8,2023,0.00701,0.00705,0.00695,0.00699,72680506.0
2023-08-13 10:00:00,10,0,13,8,2023,0.00699,0.007,0.0069,0.00699,69120378.0
2023-08-13 11:00:00,11,0,13,8,2023,0.00699,0.00707,0.00696,0.00699,260313000.0
2023-08-13 12:00:00,12,0,13,8,2023,0.00699,0.00714,0.00696,0.0071,115911249.0
2023-08-13 13:00:00,13,0,13,8,2023,0.00709,0.00723,0.00708,0.00717,100143153.0
2023-08-13 14:00:00,14,0,13,8,2023,0.00717,0.00725,0.00715,0.00717,61688839.0
2023-08-13 15:00:00,15,0,13,8,2023,0.00718,0.00723,0.00713,0.00716,60517519.0
2023-08-13 16:00:00,16,0,13,8,2023,0.00715,0.0072,0.00708,0.00713,65353232.0
2023-08-13 17:00:00,17,0,13,8,2023,0.00713,0.00714,0.00704,0.00706,71720189.0
2023-08-13 18:00:00,18,0,13,8,2023,0.00705,0.00718,0.00705,0.00714,40487865.0
2023-08-13 19:00:00,19,0,13,8,2023,0.00714,0.0072,0.00708,0.00719,119060543.0
2023-08-13 20:00:00,20,0,13,8,2023,0.0072,0.00749,0.00717,0.00729,370207909.0
2023-08-13 21:00:00,21,0,13,8,2023,0.00728,0.00739,0.00725,0.00732,172824590.0
2023-08-13 22:00:00,22,0,13,8,2023,0.00732,0.00756,0.00727,0.00727,236945429.0
2023-08-13 23:00:00,23,0,13,8,2023,0.00727,0.00731,0.00719,0.0072,120407491.0
2023-08-14 00:00:00,0,0,14,8,2023,0.00719,0.00725,0.00716,0.00725,63783177.0
2023-08-14 01:00:00,1,0,14,8,2023,0.00724,0.00734,0.0072,0.00727,102592187.0
2023-08-14 02:00:00,2,0,14,8,2023,0.00726,0.00738,0.00725,0.00728,99042679.0
2023-08-14 03:00:00,3,0,14,8,2023,0.00728,0.00731,0.00717,0.0072,130278652.0
2023-08-14 04:00:00,4,0,14,8,2023,0.00719,0.00723,0.00715,0.00721,52208950.0
2023-08-14 05:00:00,5,0,14,8,2023,0.00721,0.00744,0.0072,0.00737,127193598.0
2023-08-14 06:00:00,6,0,14,8,2023,0.00736,0.00738,0.00725,0.00727,65182724.0
2023-08-14 07:00:00,7,0,14,8,2023,0.00726,0.00727,0.00709,0.00714,158000336.0
2023-08-14 08:00:00,8,0,14,8,2023,0.00715,0.00716,0.00706,0.00709,88816810.0
2023-08-14 09:00:00,9,0,14,8,2023,0.00708,0.00724,0.00708,0.00721,79717943.0
2023-08-14 10:00:00,10,0,14,8,2023,0.0072,0.00731,0.00718,0.00724,102634093.0
2023-08-14 11:00:00,11,0,14,8,2023,0.00724,0.00728,0.00722,0.00725,38247983.0
2023-08-14 12:00:00,12,0,14,8,2023,0.00726,0.0073,0.00721,0.00726,47082253.0
2023-08-14 13:00:00,13,0,14,8,2023,0.00725,0.00726,0.00714,0.00715,69682533.0
2023-08-14 14:00:00,14,0,14,8,2023,0.00716,0.00719,0.00712,0.00715,32017003.0
2023-08-14 15:00:00,15,0,14,8,2023,0.00715,0.00726,0.00715,0.00724,47413910.0
2023-08-14 16:00:00,16,0,14,8,2023,0.00724,0.00725,0.00719,0.00724,26949083.0
2023-08-14 17:00:00,17,0,14,8,2023,0.00724,0.00729,0.00723,0.00726,21255074.0
2023-08-14 18:00:00,18,0,14,8,2023,0.00725,0.00728,0.00721,0.00722,24378436.0
2023-08-14 19:00:00,19,0,14,8,2023,0.00722,0.00723,0.00712,0.0072,69675277.0
2023-08-14 20:00:00,20,0,14,8,2023,0.00719,0.00721,0.00715,0.00719,25391611.0
2023-08-14 21:00:00,21,0,14,8,2023,0.00719,0.00739,0.00718,0.0073,125246711.0
2023-08-14 22:00:00,22,0,14,8,2023,0.0073,0.00735,0.00728,0.00733,95617781.0
2023-08-14 23:00:00,23,0,14,8,2023,0.00733,0.00761,0.00731,0.00756,350398298.0
